 1.01626E-02 3.10498E-02 5.30353E-02 8.61953E-02 9.07343E-02
 1.69377E-02 3.32852E-02 5.72233E-02 9.37134E-02 9.59885E-02
 2.82486E-02 3.70710E-02 6.43716E-02 1.10610E-01 1.17310E-01
 4.70810E-02 4.34595E-02 7.76531E-02 1.38942E-01 1.78714E-01
 7.86164E-02 5.55260E-02 9.82562E-02 1.88622E-01 2.55770E-01
 1.32275E-01 7.65231E-02 1.35749E-01 2.65764E-01 3.35034E-01
 2.19298E-01 1.07739E-01 1.87174E-01 3.66202E-01 4.46448E-01
 3.78788E-01 1.56882E-01 2.73340E-01 5.01320E-01 6.08985E-01
 6.41026E-01 2.65495E-01 3.90518E-01 6.44274E-01 7.68094E-01
 1.01626E+00 3.69922E-01 5.42073E-01 7.58490E-01 8.47180E-01
 1.70068E+00 4.36154E-01 6.40191E-01 8.72845E-01 9.24288E-01
 2.87356E+00 4.65320E-01 6.82902E-01 9.33070E-01 9.66603E-01
 4.90196E+00 4.77738E-01 6.99631E-01 9.55505E-01 1.00000E+01
 8.33333E+00 4.70211E-01 7.06802E-01 9.63347E-01 1.00000E+01
 1.30208E+01 4.60109E-01 7.01956E-01 9.65791E-01 1.00000E+01
 2.19298E+01 4.71862E-01 6.85288E-01 9.67239E-01 1.00000E+01
 3.62319E+01 4.87641E-01 6.92746E-01 9.68276E-01 1.00000E+01
 6.41026E+01 4.99468E-01 7.08405E-01 9.67855E-01 1.00000E+01
 1.04167E+02 5.04929E-01 7.17265E-01 9.62173E-01 1.00000E+01
